"PROBEID","SYMBOL","ENTREZID","GENENAME"
"8128133","LYRM2","57226","LYR motif containing 2"
"8128138","MDN1","23195","midasin AAA ATPase 1"
"8128245",NA,NA,NA
"8128247","BACH2","60468","BTB domain and CNC homolog 2"
"8128258",NA,NA,NA
"8128260","MAP3K7","6885","mitogen-activated protein kinase kinase kinase 7"
"8128282",NA,NA,NA
"8128284","EPHA7","2045","EPH receptor A7"
"8128308",NA,NA,NA
"8128310",NA,NA,NA
"8128312",NA,NA,NA
"8128314",NA,NA,NA
"8128316","GPR63","81491","G protein-coupled receptor 63"
"8128322","NDUFAF4","29078","NADH:ubiquinone oxidoreductase complex assembly factor 4"
"8128327",NA,NA,NA
"8128329","MMS22L","253714","MMS22 like, DNA repair protein"
"8128356","FBXL4","26235","F-box and leucine rich repeat protein 4"
"8128371","FAXC","84553","failed axon connections homolog, metaxin like GST domain containing"
"8128383","COQ3","51805","coenzyme Q3, methyltransferase"
"8128394","PNISR","25957","PNN interacting serine and arginine rich protein"
"8128409","USP45","85015","ubiquitin specific peptidase 45"
"8128429","CCNC","892","cyclin C"
"8128445",NA,NA,NA
"8128447","MCHR2","84539","melanin concentrating hormone receptor 2"
"8128459","SIM1","6492","SIM bHLH transcription factor 1"
"8128472","ASCC3","10973","activating signal cointegrator 1 complex subunit 3"
"8128522","HACE1","57531","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1"
"8128549",NA,NA,NA
"8128553","BVES","11149","blood vessel epicardial substance"
"8128565","POPDC3","64208","popeye domain containing 3"
"8128572","PREP","5550","prolyl endopeptidase"
"8128592","ATG5","9474","autophagy related 5"
"8128604",NA,NA,NA
"8128606","RTN4IP1","84816","reticulon 4 interacting protein 1"
"8128618",NA,NA,NA
"8128620","BEND3","57673","BEN domain containing 3"
"8128624",NA,NA,NA
"8128626","PDSS2","57107","decaprenyl diphosphate synthase subunit 2"
"8128638","SCML4","256380","Scm polycomb group protein like 4"
"8128650","SEC63","11231","SEC63 homolog, protein translocation regulator"
"8128667",NA,NA,NA
"8128669","OSTM1","28962","osteoclastogenesis associated transmembrane protein 1"
"8128683","SNX3","8724","sorting nexin 3"
"8128695",NA,NA,NA
"8128698","SESN1","27244","sestrin 1"
"8128712",NA,NA,NA
"8128714",NA,NA,NA
"8128716","CD164","8763","CD164 molecule"
"8128726","PPIL6","285755","peptidylprolyl isomerase like 6"
"8128737","MICAL1","64780","microtubule associated monooxygenase, calponin and LIM domain containing 1"
"8128767","ZBTB24","9841","zinc finger and BTB domain containing 24"
"8128777","AK9","221264","adenylate kinase 9"
"8128788","AK9","221264","adenylate kinase 9"
"8128795","AK9","221264","adenylate kinase 9"
"8128818","WASF1","8936","WASP family member 1"
"8128837","METTL24","728464","methyltransferase like 24"
"8128843","DDO","8528","D-aspartate oxidase"
"8128850","SLC22A16","85413","solute carrier family 22 member 16"
"8128865",NA,NA,NA
"8128867","CDK19","23097","cyclin dependent kinase 19"
"8128886",NA,NA,NA
"8128888",NA,NA,NA
"8128890","GSTM2P1","442245","glutathione S-transferase mu 2 pseudogene 1"
"8128892",NA,NA,NA
"8128894","REV3L","5980","REV3 like, DNA directed polymerase zeta catalytic subunit"
"8128934",NA,NA,NA
"8128936",NA,NA,NA
"8128939","TRAF3IP2","10758","TRAF3 interacting protein 2"
"8128954",NA,NA,NA
"8128956","FYN","2534","FYN proto-oncogene, Src family tyrosine kinase"
"8128977","TUBE1","51175","tubulin epsilon 1"
"8128991","LAMA4","3910","laminin subunit alpha 4"
"8129037",NA,NA,NA
"8129039",NA,NA,NA
"8129043",NA,NA,NA
"8129045","HDAC2","3066","histone deacetylase 2"
"8129062","HS3ST5","222537","heparan sulfate-glucosamine 3-sulfotransferase 5"
"8129067",NA,NA,NA
"8129069",NA,NA,NA
"8129071","FRK","2444","fyn related Src family tyrosine kinase"
"8129082","COL10A1","1300","collagen type X alpha 1 chain"
"8129087",NA,NA,NA
"8129089","TSPYL4","23270","TSPY like 4"
"8129095",NA,NA,NA
"8129097","TSPYL1","7259","TSPY like 1"
"8129099","TSPYL1","7259","TSPY like 1"
"8129105","TRAPPC3L","100128327","trafficking protein particle complex subunit 3L"
"8129108","ZUP1","221302","zinc finger containing ubiquitin peptidase 1"
"8129120","FAM162B","221303","family with sequence similarity 162 member B"
"8129125","GPRC6A","222545","G protein-coupled receptor class C group 6 member A"
"8129134","ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase"
"8129179",NA,NA,NA
"8129181","GOPC","57120","golgi associated PDZ and coiled-coil motif containing"
"8129193","CEP85L","387119","centrosomal protein 85 like"
"8129214","MCM9","254394","minichromosome maintenance 9 homologous recombination repair factor"
"8129218","MCM9","254394","minichromosome maintenance 9 homologous recombination repair factor"
"8129231","FAM184A","79632","family with sequence similarity 184 member A"
"8129254","MAN1A1","4121","mannosidase alpha class 1A member 1"
"8129271",NA,NA,NA
"8129273","TBC1D32","221322","TBC1 domain family member 32"
"8129309",NA,NA,NA
"8129311",NA,NA,NA
"8129313",NA,NA,NA
"8129315",NA,NA,NA
"8129317","SERINC1","57515","serine incorporator 1"
"8129330","TRDN","10345","triadin"
"8129363","HDDC2","51020","HD domain containing 2"
"8129375",NA,NA,NA
"8129377",NA,NA,NA
"8129379","ECHDC1","55862","ethylmalonyl-CoA decarboxylase 1"
"8129390",NA,NA,NA
"8129392","MTCL3","387104","MTCL family member 3"
"8129410","THEMIS","387357","thymocyte selection associated"
"8129418","PTPRK","5796","protein tyrosine phosphatase receptor type K"
"8129454",NA,NA,NA
"8129456",NA,NA,NA
"8129458","ARHGAP18","93663","Rho GTPase activating protein 18"
"8129476","TMEM244","253582","transmembrane protein 244"
"8129482","SAMD3","154075","sterile alpha motif domain containing 3"
"8129497","EPB41L2","2037","erythrocyte membrane protein band 4.1 like 2"
"8129522","MED23","9439","mediator complex subunit 23"
"8129558","OR2A4","79541","olfactory receptor family 2 subfamily A member 4"
"8129560","CTAGE9","643854","CTAGE family member 9"
"8129562","CCN2","1490","cellular communication network factor 2"
"8129573","MOXD1","26002","monooxygenase DBH like 1"
"8129590","STX7","8417","syntaxin 7"
"8129604","TAAR5","9038","trace amine associated receptor 5"
"8129608","TAAR3P","9288","trace amine associated receptor 3, pseudogene"
"8129610","TAAR2","9287","trace amine associated receptor 2"
"8129615","TAAR1","134864","trace amine associated receptor 1"
"8129618","VNN1","8876","vanin 1"
"8129627","VNN3P","55350","vanin 3, pseudogene"
"8129637","VNN2","8875","vanin 2"
"8129649","SLC18B1","116843","solute carrier family 18 member B1"
"8129666","SLC2A12","154091","solute carrier family 2 member 12"
"8129675",NA,NA,NA
"8129677","SGK1","6446","serum/glucocorticoid regulated kinase 1"
"8129693",NA,NA,NA
"8129695","ALDH8A1","64577","aldehyde dehydrogenase 8 family member A1"
"8129706","HBS1L","10767","HBS1 like translational GTPase"
"8129728","AHI1","54806","Abelson helper integration site 1"
"8129761",NA,NA,NA
"8129763","MTFR2","113115","mitochondrial fission regulator 2"
"8129773","BCLAF1","9774","BCL2 associated transcription factor 1"
"8129783","MAP7","9053","microtubule associated protein 7"
"8129804","MAP3K5","4217","mitogen-activated protein kinase kinase kinase 5"
"8129835",NA,NA,NA
"8129837","IL20RA","53832","interleukin 20 receptor subunit alpha"
"8129848","IL22RA2","116379","interleukin 22 receptor subunit alpha 2"
"8129861","IFNGR1","3459","interferon gamma receptor 1"
"8129872","OLIG3","167826","oligodendrocyte transcription factor 3"
"8129876","PBOV1","59351","prostate and breast cancer overexpressed 1"
"8129880","PERP","64065","p53 apoptosis effector related to PMP22"
"8129888","NHSL1","57224","NHS like 1"
"8129899",NA,NA,NA
"8129901","REPS1","85021","RALBP1 associated Eps domain containing 1"
"8129924","TXLNB","167838","taxilin beta"
"8129937","CITED2","10370","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2"
"8129943",NA,NA,NA
"8129947","NMBR","4829","neuromedin B receptor"
"8129953","HIVEP2","3097","HIVEP zinc finger 2"
"8129963","ADAT2","134637","adenosine deaminase tRNA specific 2"
"8129974","FUCA2","2519","alpha-L-fucosidase 2"
"8129985","PLAGL1","5325","PLAG1 like zinc finger 1"
"8130003","SF3B5","83443","splicing factor 3b subunit 5"
"8130009",NA,NA,NA
"8130011",NA,NA,NA
"8130013","EPM2A","7957","EPM2A glucan phosphatase, laforin"
"8130027",NA,NA,NA
"8130032","FBXO30","84085","F-box protein 30"
"8130038","SHPRH","257218","SNF2 histone linker PHD RING helicase"
"8130071","KATNBL1","79768","katanin regulatory subunit B1 like 1"
"8130073","ZC3H12D","340152","zinc finger CCCH-type containing 12D"
"8130087","PPIL4","85313","peptidylprolyl isomerase like 4"
"8130102","KATNA1","11104","katanin catalytic subunit A1"
"8130116","LATS1","9113","large tumor suppressor kinase 1"
"8130129","NUP43","348995","nucleoporin 43"
"8130142","LRP11","84918","LDL receptor related protein 11"
"8130151","RAET1E","135250","retinoic acid early transcript 1E"
"8130163","RAET1G","353091","retinoic acid early transcript 1G"
"8130173","RAET1L","154064","retinoic acid early transcript 1L"
"8130176","ULBP3","79465","UL16 binding protein 3"
"8130181",NA,NA,NA
"8130183",NA,NA,NA
"8130185","ZBTB2","57621","zinc finger and BTB domain containing 2"
"8130191","RMND1","55005","required for meiotic nuclear division 1 homolog"
"8130209",NA,NA,NA
"8130211","SYNE1","23345","spectrin repeat containing nuclear envelope protein 1"
"8130370",NA,NA,NA
"8130372",NA,NA,NA
"8130374","FBXO5","26271","F-box protein 5"
"8130383","MTRF1L","54516","mitochondrial translation release factor 1 like"
"8130394","RGS17","26575","regulator of G protein signaling 17"
"8130401",NA,NA,NA
"8130403",NA,NA,NA
"8130406",NA,NA,NA
"8130408","IPCEF1","26034","interaction protein for cytohesin exchange factors 1"
"8130422","CNKSR3","154043","CNKSR family member 3"
"8130436",NA,NA,NA
"8130438","TFB1M","51106","transcription factor B1, mitochondrial"
"8130447","NOX3","50508","NADPH oxidase 3"
"8130462",NA,NA,NA
"8130464","TMEM242","729515","transmembrane protein 242"
"8130470",NA,NA,NA
"8130472",NA,NA,NA
"8130474","SERAC1","84947","serine active site containing 1"
"8130495",NA,NA,NA
"8130497",NA,NA,NA
"8130499","DYNLT1","6993","dynein light chain Tctex-type 1"
"8130505","EZR","7430","ezrin"
"8130522","OSTCP1","202459","oligosaccharyltransferase complex subunit pseudogene 1"
"8130528","RSPH3","83861","radial spoke head 3"
"8130539","TAGAP","117289","T cell activation RhoGTPase activating protein"
"8130553","LOC105378085","105378085","uncharacterized LOC105378085"
"8130556","SOD2","6648","superoxide dismutase 2"
"8130565",NA,NA,NA
"8130567","TCP1","6950","t-complex 1"
"8130578","SNORA20","677806","small nucleolar RNA, H/ACA box 20"
"8130580","SNORA29","677812","small nucleolar RNA, H/ACA box 29"
"8130582","SLC22A2","6582","solute carrier family 22 member 2"
"8130598","LPAL2","80350","lipoprotein(a) like 2 (pseudogene)"
"8130608","LPA","4018","lipoprotein(a)"
"8130622",NA,NA,NA
"8130624","MAP3K4-AS1","117981787","MAP3K4 antisense RNA 1"
"8130626",NA,NA,NA
"8130628","AGPAT4","56895","1-acylglycerol-3-phosphate O-acyltransferase 4"
"8130641","AGPAT4-IT1","79992","AGPAT4 intronic transcript 1"
"8130645","PRKN","5071","parkin RBR E3 ubiquitin protein ligase"
"8130660",NA,NA,NA
"8130662",NA,NA,NA
"8130664","C6orf118","168090","chromosome 6 open reading frame 118"
"8130674","PDE10A","10846","phosphodiesterase 10A"
"8130701",NA,NA,NA
"8130703","TBXT","6862","T-box transcription factor T"
"8130715","PRR18","285800","proline rich 18"
"8130720","SFT2D1","113402","SFT2 domain containing 1"
"8130732","MPC1","51660","mitochondrial pyruvate carrier 1"
"8130739","RPS6KA2","6196","ribosomal protein S6 kinase A2"
"8130765","RAMAC","83640","RNA guanine-7 methyltransferase activating subunit"
"8130768","RNASET2","8635","ribonuclease T2"
"8130783",NA,NA,NA
"8130785","GPR31","2853","G protein-coupled receptor 31"
"8130787","TCP10L2","401285","t-complex 10 like 2 (pseudogene)"
"8130803","LINC02538","401286","long intergenic non-protein coding RNA 2538"
"8130807","LINC02487","441178","long intergenic non-protein coding RNA 2487"
"8130811","LINC01558","26238","long intergenic non-protein coding RNA 1558"
"8130817","AFDN-DT","653483","AFDN divergent transcript"
"8130824","HGC6.3","100128124","uncharacterized LOC100128124"
"8130827","KIF25-AS1","100505879","KIF25 antisense RNA 1"
"8130837","FRMD1","79981","FERM domain containing 1"
"8130859","DACT2","168002","dishevelled binding antagonist of beta catenin 2"
"8130867","THBS2","7058","thrombospondin 2"
"8130891","WDR27","253769","WD repeat domain 27"
"8130916","PHF10","55274","PHD finger protein 10"
"8130927","DYNLT2","6991","dynein light chain Tctex-type 2"
"8130934","LINC00242","401288","long intergenic non-protein coding RNA 242"
"8130939","DLL1","28514","delta like canonical Notch ligand 1"
"8130952","PSMB1","5689","proteasome 20S subunit beta 1"
"8130962","PDCD2","5134","programmed cell death 2"
"8130976","LINC02538","401286","long intergenic non-protein coding RNA 2538"
"8130980","LINC02487","441178","long intergenic non-protein coding RNA 2487"
"8130982","LINC01558","26238","long intergenic non-protein coding RNA 1558"
"8130988","TMEM242","729515","transmembrane protein 242"
"8130993","FAM20C","56975","FAM20C golgi associated secretory pathway kinase"
"8130997",NA,NA,NA
"8131000","DNAAF5","54919","dynein axonemal assembly factor 5"
"8131013","SUN1","23353","Sad1 and UNC84 domain containing 1"
"8131042",NA,NA,NA
"8131044","GET4","51608","guided entry of tail-anchored proteins factor 4"
"8131056","CYP2W1","54905","cytochrome P450 family 2 subfamily W member 1"
"8131067","GPR146","115330","G protein-coupled receptor 146"
"8131069","GPER1","2852","G protein-coupled estrogen receptor 1"
"8131087","UNCX","340260","UNC homeobox"
"8131091","MAFK","7975","MAF bZIP transcription factor K"
"8131096","ELFN1","392617","extracellular leucine rich repeat and fibronectin type III domain containing 1"
"8131098","LOC100127955","100127955","uncharacterized LOC100127955"
"8131101","NUDT1","4521","nudix hydrolase 1"
"8131111","EIF3B","8662","eukaryotic translation initiation factor 3 subunit B"
"8131135","CHST12","55501","carbohydrate sulfotransferase 12"
"8131140","CHST12","55501","carbohydrate sulfotransferase 12"
"8131143","LFNG","3955","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"8131155","IQCE","23288","IQ motif containing E"
"8131179","TTYH3","80727","tweety family member 3"
"8131195","AMZ1","155185","archaelysin family metallopeptidase 1"
"8131203",NA,NA,NA
"8131205","SDK1","221935","sidekick cell adhesion molecule 1"
"8131253","FOXK1","221937","forkhead box K1"
"8131263","SNORD13P2","6077","small nucleolar RNA, C/D box 13 pseudogene 2"
"8131265","AP5Z1","9907","adaptor related protein complex 5 subunit zeta 1"
"8131286","RNF216P1","441191","ring finger protein 216 pseudogene 1"
"8131292","RBAK","57786","RB associated KRAB zinc finger"
"8131296","RBAK-RBAKDN","100533952","RBAK-RBAKDN readthrough"
"8131301",NA,NA,NA
"8131303","WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"8131324",NA,NA,NA
"8131326","SLC29A4","222962","solute carrier family 29 member 4"
"8131335",NA,NA,NA
"8131337",NA,NA,NA
"8131339","FSCN1","6624","fascin actin-bundling protein 1"
"8131349","OCM","654231","oncomodulin"
"8131356","CCZ1","51622","CCZ1 homolog, vacuolar protein trafficking and biogenesis associated"
"8131374","AIMP2","7965","aminoacyl tRNA synthetase complex interacting multifunctional protein 2"
"8131379",NA,NA,NA
"8131381","ANKRD61","100310846","ankyrin repeat domain 61"
"8131385",NA,NA,NA
"8131387","USP42","84132","ubiquitin specific peptidase 42"
"8131406","RAC1","5879","Rac family small GTPase 1"
"8131412",NA,NA,NA
"8131414","ZDHHC4","55146","zinc finger DHHC-type palmitoyltransferase 4"
"8131427","INTS15","79034","integrator complex subunit 15"
"8131438","ZNF316","100131017","zinc finger protein 316"
"8131441","LOC100419773","100419773","zinc finger protein 33B pseudogene"
"8131444","PMS2CL","441194","PMS2 C-terminal like (pseudogene)"
"8131452","RSPH10B2","728194","radial spoke head 10 homolog B2"
"8131475","C1GALT1","56913","core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
"8131479","MIOS","54468","meiosis regulator for oocyte development"
"8131494",NA,NA,NA
"8131496","GLCCI1","113263","glucocorticoid induced 1"
"8131506","NXPH1","30010","neurexophilin 1"
"8131512",NA,NA,NA
"8131515",NA,NA,NA
"8131519","PHF14","9678","PHD finger protein 14"
"8131539","TMEM106B","54664","transmembrane protein 106B"
"8131550","SCIN","85477","scinderin"
"8131573","ARL4A","10124","ADP ribosylation factor like GTPase 4A"
"8131581",NA,NA,NA
"8131583","BZW2","28969","basic leucine zipper and W2 domains 2"
"8131600","TSPAN13","27075","tetraspanin 13"
"8131612",NA,NA,NA
"8131614","AHR","196","aryl hydrocarbon receptor"
"8131631","HDAC9","9734","histone deacetylase 9"
"8131661","RPL21","6144","ribosomal protein L21"
"8131666","ITGB8","3696","integrin subunit beta 8"
"8131682","ABCB5","340273","ATP binding cassette subfamily B member 5"
"8131703",NA,NA,NA
"8131705","RPL23P8","222901","ribosomal protein L23 pseudogene 8"
"8131707",NA,NA,NA
